130,A222,Gastrointestinal anthrax,Gastrointestinal anthrax,Gastrointestinal anthrax,Gastrointestinal anthrax,Carbúnculo gastrointestinal,A22.2 Carbunculo gastrointestinal,
131,A227,Anthrax septicaemia,Anthrax septicaemia,Anthrax septicaemia,Anthrax septicaemia,Septicemia carbunculosa,A22.7 Septicemia carbunculosa,
132,A228,Other forms of anthrax,Other forms of anthrax,Other forms of anthrax,Other forms of anthrax,Outras formas de carbúnculo,A22.8 Outr form de carbunculo,
133,A229,"Anthrax, unspecified","Anthrax, unspecified","Anthrax, unspecified","Anthrax, unspecified","Carbúnculo, forma não especificada",A22.9 Carbunculo form NE,
134,A23,Brucellosis,Brucellosis,Brucellosis,Brucellosis,Brucelose,A23   Brucelose,
135,A230,Brucellosis due to Brucella melitensis,Brucellosis due to Brucella melitensis,Brucellosis due to Brucella melitensis,Brucellosis due to Brucella melitensis,Brucelose por Brucella melitensis,A23.0 Brucelose p/Brucella melitensis,
136,A231,Brucellosis due to Brucella abortus,Brucellosis due to Brucella abortus,Brucellosis due to Brucella abortus,Brucellosis due to Brucella abortus,Brucelose por Brucella abortus,A23.1 Brucelose p/Brucella abortus,
137,A232,Brucellosis due to Brucella suis,Brucellosis due to Brucella suis,Brucellosis due to Brucella suis,Brucellosis due to Brucella suis,Brucelose por Brucella suis,A23.2 Brucelose p/Brucella suis,
138,A233,Brucellosis due to Brucella canis,Brucellosis due to Brucella canis,Brucellosis due to Brucella canis,Brucellosis due to Brucella canis,Brucelose por Brucella canis,A23.3 Brucelose p/Brucella canis,
139,A238,Other brucellosis,Other brucellosis,Other brucellosis,Other brucellosis,Outras bruceloses,A23.8 Outr bruceloses,
140,A239,"Brucellosis, unspecified","Brucellosis, unspecified","Brucellosis, unspecified","Brucellosis, unspecified",Brucelose não especificada,A23.9 Brucelose NE,
141,A24,Glanders and melioidosis,Glanders and melioidosis,Glanders and melioidosis,Glanders and melioidosis,Mormo e melioidose,A24   Mormo e melioidose,
142,A240,Glanders,Glanders,Glanders,Glanders,Mormo,A24.0 Mormo,
143,A241,Acute and fulminating melioidosis,Acute and fulminating melioidosis,Acute and fulminating melioidosis,Acute and fulminating melioidosis,Melioidose aguda e fulminante,A24.1 Melioidose aguda e fulminante,
144,A242,Subacute and chronic melioidosis,Subacute and chronic melioidosis,Subacute and chronic melioidosis,Subacute and chronic melioidosis,Melioidose subaguda e crônica,A24.2 Melioidose subaguda e cronica,
145,A243,Other melioidosis,Other melioidosis,Other melioidosis,Other melioidosis,Outras melioidoses,A24.3 Outr melioidoses,
146,A244,"Melioidosis, unspecified","Melioidosis, unspecified","Melioidosis, unspecified","Melioidosis, unspecified",Melioidose não especificada,A24.4 Melioidose NE,
147,A25,Rat-bite fevers,Rat-bite fevers,Rat-bite fevers,Rat-bite fevers,Febres transmitidas por mordedura de rato,A25   Febres transm p/mordedura de rato,
148,A250,Spirillosis,Spirillosis,Spirillosis,Spirillosis,Espirilose,A25.0 Espirilose,
149,A251,Streptobacillosis,Streptobacillosis,Streptobacillosis,Streptobacillosis,Estreptobacilose,A25.1 Estreptobacilose,
150,A259,"Rat-bite fever, unspecified","Rat-bite fever, unspecified","Rat-bite fever, unspecified","Rat-bite fever, unspecified","Febre transmitida por mordedura de rato, tipo não especificado",A25.9 Febre transm p/mordedura de rato tipo NE,
151,A26,Erysipeloid,Erysipeloid,Erysipeloid,Erysipeloid,Erisipelóide,A26   Erisipeloide,
152,A260,Cutaneous erysipeloid,Cutaneous erysipeloid,Cutaneous erysipeloid,Cutaneous erysipeloid,Erisipelóide cutâneo,A26.0 Erisipeloide cutaneo,
153,A267,Erysipelothrix septicaemia,Erysipelothrix septicaemia,Erysipelothrix septicaemia,Erysipelothrix septicaemia,Septicemia por Erysipelothrix,A26.7 Septicemia p/Erysipelothrix,
154,A268,Other forms of erysipeloid,Other forms of erysipeloid,Other forms of erysipeloid,Other forms of erysipeloid,Outras formas de erisipelóide,A26.8 Outr form de erisipeloide,
155,A269,"Erysipeloid, unspecified","Erysipeloid, unspecified","Erysipeloid, unspecified","Erysipeloid, unspecified",Erisipelóide não especificado,A26.9 Erisipeloide NE,
156,A27,Leptospirosis,Leptospirosis,Leptospirosis,Leptospirosis,Leptospirose,A27   Leptospirose,
157,A270,Leptospirosis icterohaemorrhagica,Leptospirosis icterohaemorrhagica,Leptospirosis icterohaemorrhagica,Leptospirosis icterohaemorrhagica,Leptopirose icterohemorrágica,A27.0 Leptopirose icterohemorragica,
158,A278,Other forms of leptospirosis,Other forms of leptospirosis,Other forms of leptospirosis,Other forms of leptospirosis,Outras formas de leptospirose,A27.8 Outr form de leptospirose,
159,A279,"Leptospirosis, unspecified","Leptospirosis, unspecified","Leptospirosis, unspecified","Leptospirosis, unspecified",Leptospirose não especificada,A27.9 Leptospirose NE,
160,A28,"Other zoonotic bacterial diseases, not elsewhere classified","Other zoonotic bacterial diseases, not elsewhere classified","Other zoonotic bacterial diseases, not elsewhere classified","Other zoonotic bacterial diseases, not elsewhere classified",Outras doenças bacterianas zoonóticas não classificadas em outra parte,A28   Outr doenc bacter zoonoticas NCOP,
161,A280,Pasteurellosis,Pasteurellosis,Pasteurellosis,Pasteurellosis,Pasteurelose,A28.0 Pasteurelose,
162,A281,Cat-scratch disease,Cat-scratch disease,Cat-scratch disease,Cat-scratch disease,Doença por arranhadura do gato,A28.1 Doenc p/arranhadura do gato,
163,A282,Extraintestinal yersiniosis,Extraintestinal yersiniosis,Extraintestinal yersiniosis,Extraintestinal yersiniosis,Yersiniose extra-intestinal,A28.2 Yersiniose extra-intestinal,
164,A288,"Other specified zoonotic bacterial diseases, not elsewhere classified","Other specified zoonotic bacterial diseases, not elsewhere classified","Other specified zoonotic bacterial diseases, not elsewhere classified","Other specified zoonotic bacterial diseases, not elsewhere classified",Outras doenças bacterianas zoonóticas especificadas não classificadas em outra parte,A28.8 Outr doenc bacter zoonoticas espec NCOP,
165,A289,"Zoonotic bacterial disease, unspecified","Zoonotic bacterial disease, unspecified","Zoonotic bacterial disease, unspecified","Zoonotic bacterial disease, unspecified",Doença bacteriana zoonótica não especificada,A28.9 Doenc bacter zoonotica NE,
166,A30,Leprosy [Hansen's disease],Leprosy [Hansen's disease],Leprosy [Hansen's disease],Leprosy [Hansen's disease],Hanseníase [doença de Hansen] [lepra],A30   Hanseniase,
167,A300,Indeterminate leprosy,Indeterminate leprosy,Indeterminate leprosy,Indeterminate leprosy,Hanseníase [lepra] indeterminada,A30.0 Hanseniase indeterminada,
168,A301,Tuberculoid leprosy,Tuberculoid leprosy,Tuberculoid leprosy,Tuberculoid leprosy,Hanseníase [lepra] tuberculóide,A30.1 Hanseniase tuberculoide,
169,A302,Borderline tuberculoid leprosy,Borderline tuberculoid leprosy,Borderline tuberculoid leprosy,Borderline tuberculoid leprosy,Hanseníase [lepra] tuberculóide borderline,A30.2 Hanseniase tuberculoide borderline,
170,A303,Borderline leprosy,Borderline leprosy,Borderline leprosy,Borderline leprosy,Hanseníase [lepra] dimorfa,A30.3 Hanseniase dimorfa,
171,A304,Borderline lepromatous leprosy,Borderline lepromatous leprosy,Borderline lepromatous leprosy,Borderline lepromatous leprosy,Hanseníase [lepra] lepromatosa borderline,A30.4 Hanseniase lepromatosa borderline,
172,A305,Lepromatous leprosy,Lepromatous leprosy,Lepromatous leprosy,Lepromatous leprosy,Hanseníase [lepra] lepromatosa,A30.5 Hanseniase lepromatosa,
173,A308,Other forms of leprosy,Other forms of leprosy,Other forms of leprosy,Other forms of leprosy,Outras formas de hanseníase [lepra],A30.8 Outr form de hanseniase,
174,A309,"Leprosy, unspecified","Leprosy, unspecified","Leprosy, unspecified","Leprosy, unspecified",Hanseníase [lepra] não especificada,A30.9 Hanseniase NE,
175,A31,Infection due to other mycobacteria,Infection due to other mycobacteria,Infection due to other mycobacteria,Infection due to other mycobacteria,Infecções devidas a outras micobactérias,A31   Infecc dev outr micobacterias,
176,A310,Pulmonary mycobacterial infection,Pulmonary mycobacterial infection,Pulmonary mycobacterial infection,Pulmonary mycobacterial infection,Infecção pulmonar micobacteriana,A31.0 Infecc pulmonar micobacteriana,
177,A311,Cutaneous mycobacterial infection,Cutaneous mycobacterial infection,Cutaneous mycobacterial infection,Cutaneous mycobacterial infection,Infecção cutânea micobacteriana,A31.1 Infecc cutanea micobacteriana,
178,A318,Other mycobacterial infections,Other mycobacterial infections,Other mycobacterial infections,Other mycobacterial infections,Outras infecções micobacterianas,A31.8 Outr infecc micobacterianas,
179,A319,"Mycobacterial infection, unspecified","Mycobacterial infection, unspecified","Mycobacterial infection, unspecified","Mycobacterial infection, unspecified",Infecção micobacteriana não especificada,A31.9 Infecc micobacteriana NE,
180,A32,Listeriosis,Listeriosis,Listeriosis,Listeriosis,Listeriose [listeríase],A32   Listeriose,
181,A320,Cutaneous listeriosis,Cutaneous listeriosis,Cutaneous listeriosis,Cutaneous listeriosis,Listeriose cutânea,A32.0 Listeriose cutanea,
182,A321,Listerial meningitis and meningoencephalitis,Listerial meningitis and meningoencephalitis,Listerial meningitis and meningoencephalitis,Listerial meningitis and meningoencephalitis,Meningite e meningoencefalite por listéria,A32.1 Meningite e meningoencefalite p/listeria,
183,A327,Listerial septicaemia,Listerial septicaemia,Listerial septicaemia,Listerial septicaemia,Septicemia listeriótica,A32.7 Septicemia listeriotica,
184,A328,Other forms of listeriosis,Other forms of listeriosis,Other forms of listeriosis,Other forms of listeriosis,Outras formas de listeriose,A32.8 Outr form de listeriose,
185,A329,"Listeriosis, unspecified","Listeriosis, unspecified","Listeriosis, unspecified","Listeriosis, unspecified",Listeriose não especificada,A32.9 Listeriose NE,
186,A33,Tetanus neonatorum,Tetanus neonatorum,Tetanus neonatorum,Tetanus neonatorum,Tétano do recém-nascido [neonatal],A33   Tetano do recem-nascido,
187,A34,Obstetrical tetanus,Obstetrical tetanus,Obstetrical tetanus,Obstetrical tetanus,Tétano obstétrico,A34   Tetano obstetrico,
188,A35,Other tetanus,Other tetanus,Other tetanus,Other tetanus,Outros tipos de tétano,A35   Outr tipos de tetano,
189,A36,Diphtheria,Diphtheria,Diphtheria,Diphtheria,Difteria,A36   Difteria,
190,A360,Pharyngeal diphtheria,Pharyngeal diphtheria,Pharyngeal diphtheria,Pharyngeal diphtheria,Difteria faríngea,A36.0 Difteria faringea,
191,A361,Nasopharyngeal diphtheria,Nasopharyngeal diphtheria,Nasopharyngeal diphtheria,Nasopharyngeal diphtheria,Difteria nasofaríngea,A36.1 Difteria nasofaringea,
192,A362,Laryngeal diphtheria,Laryngeal diphtheria,Laryngeal diphtheria,Laryngeal diphtheria,Difteria laríngea,A36.2 Difteria laringea,
193,A363,Cutaneous diphtheria,Cutaneous diphtheria,Cutaneous diphtheria,Cutaneous diphtheria,Difteria cutânea,A36.3 Difteria cutanea,
194,A368,Other diphtheria,Other diphtheria,Other diphtheria,Other diphtheria,Outras formas de difteria,A36.8 Outr form de difteria,
195,A369,"Diphtheria, unspecified","Diphtheria, unspecified","Diphtheria, unspecified","Diphtheria, unspecified",Difteria não especificada,A36.9 Difteria NE,
196,A37,Whooping cough,Whooping cough,Whooping cough,Whooping cough,Coqueluche,A37   Coqueluche,
197,A370,Whooping cough due to Bordetella pertussis,Whooping cough due to Bordetella pertussis,Whooping cough due to Bordetella pertussis,Whooping cough due to Bordetella pertussis,Coqueluche por Bordetella pertussis,A37.0 Coqueluche p/Bordetella pertussis,
198,A371,Whooping cough due to Bordetella parapertussis,Whooping cough due to Bordetella parapertussis,Whooping cough due to Bordetella parapertussis,Whooping cough due to Bordetella parapertussis,Coqueluche por Bordetella parapertussis,A37.1 Coqueluche p/Bordetella parapertussis,
199,A378,Whooping cough due to other Bordetella species,Whooping cough due to other Bordetella species,Whooping cough due to other Bordetella species,Whooping cough due to other Bordetella species,Coqueluche por outras espécies da Bordetella,A37.8 Coqueluche p/outr especies da Bordetella,
200,A379,"Whooping cough, unspecified","Whooping cough, unspecified","Whooping cough, unspecified","Whooping cough, unspecified",Coqueluche não especificada,A37.9 Coqueluche NE,
201,A38,Scarlet fever,Scarlet fever,Scarlet fever,Scarlet fever,Escarlatina,A38   Escarlatina,
202,A39,Meningococcal infection,Meningococcal infection,Meningococcal infection,Meningococcal infection,Infecção meningogócica,A39   Infecc meningogocica,
203,A390,Meningococcal meningitis,Meningococcal meningitis,Meningococcal meningitis,Meningococcal meningitis,Meningite meningocócica,A39.0 Meningite meningococica,
204,A391,Waterhouse-Friderichsen syndrome,Waterhouse-Friderichsen syndrome,Waterhouse-Friderichsen syndrome,Waterhouse-Friderichsen syndrome,Síndrome de Waterhouse-Friderichsen,A39.1 Sindr de Waterhouse-Friderichsen,
205,A392,Acute meningococcaemia,Acute meningococcaemia,Acute meningococcaemia,Acute meningococcaemia,Meningococcemia aguda,A39.2 Meningococcemia aguda,
206,A393,Chronic meningococcaemia,Chronic meningococcaemia,Chronic meningococcaemia,Chronic meningococcaemia,Meningococcemia crônica,A39.3 Meningococcemia cronica,
